year,name,trade_count
2000,Neofelis nebulosa,1
2000,Neolloydia spp.,1
2000,Neophema splendida,1
2000,Neophocaena phocaenoides,1
2000,Neopsittacus musschenbroekii,1
2000,Neoraimondia spp.,1
2000,Nepenthes ampullaria,1
2000,Nepenthes burbidgeae,1
2000,Nepenthes clipeata,1
2000,Nepenthes gymnamphora,1
2000,Nepenthes inermis,1
2000,Nepenthes lowii,1
2000,Nepenthes macfarlanei,1
2000,Nepenthes maxima,1
2000,Nepenthes merrilliana,1
2000,Nepenthes northiana,1
2000,Nepenthes philippinensis,1
2000,Nepenthes pilosa,1
2000,Nepenthes rajah,1
2000,Nepenthes sumatrana,1
2000,Nepenthes veitchii,1
2000,Nepenthes ventricosa,1
2000,Nervilia spp.,1
2000,Nesocharis capistrata,1
2000,Nestor notabilis,1
2000,Nettapus auritus,1
2000,Nidema boothii,1
2000,Nigrita bicolor,1
2000,Nigrita luteifrons,1
2000,Notylia spp.,1
2000,Nycticebus coucang,1
2000,Octomeria spp.,1
2000,Odocoileus virginianus mayensis,1
2000,Oncidium leucochilum,1
2000,Oncidium lindenii,1
2000,Oncidium oliganthum,1
2000,Oncidium onustum,1
2000,Oncidium phymatochilum,1
2000,Oncidium picturatum,1
2000,Oncidium reichenheimii,1
2000,Oncidium stramineum,1
2000,Opuntia leucotricha,1
2000,Opuntia polyacantha,1
2000,Opuntia rufida,1
2000,Orcaella brevirostris,1
2000,Orchis mascula,1
2000,Ornithidium spp.,1
2000,Ornithoptera aesacus,1
2000,Ornithoptera chimaera,1
2000,Ornithoptera paradisea,1
2000,Ornithoptera priamus urvillianus,1
2000,Ornithoptera rothschildi,1
2000,Ornithoptera spp.,1
2000,Ornithoptera victoriae,1
2000,Ortegocactus macdougallii,1
2000,Ortegocactus spp.,1
2000,Oryx leucoryx,1
2000,Osteolaemus tetraspis,1
2000,Otus kennicottii,1
2000,Ovis ammon hodgsonii,1
2000,Ovis aries,1
2000,Pachycereus schottii,1
2000,Pachypodium baronii,1
2000,Pachypodium densiflorum,1
2000,Pachypodium horombense,1
2000,Pachypodium lamerei,1
2000,Pachypodium rutenbergianum,1
2000,Pachypodium sofiense,1
2000,Paleosuchus trigonatus,1
2000,Panthera leo persica,1
2000,Panthera onca,1
2000,Pantholops hodgsonii,1
2000,Paphinia spp.,1
2000,Paphiopedilum argus,1
2000,Paphiopedilum bougainvilleanum,1
2000,Paphiopedilum callosum,1
2000,Paphiopedilum exul,1
2000,Paphiopedilum hirsutissimum,1
2000,Paphiopedilum hookerae,1
2000,Paphiopedilum lowii,1
2000,Paphiopedilum malipoense,1
2000,Paphiopedilum philippinense,1
2000,Paphiopedilum purpuratum,1
2000,Paradoxurus hermaphroditus,1
2000,Paraphalaenopsis serpentilingua,1
2000,Paroaria capitata,1
2000,Parodia buiningii,1
2000,Parodia concinna,1
2000,Parodia scopa,1
2000,Pediocactus knowltonii,1
2000,Pelexia laxa,1
2000,Pelusios gabonensis,1
2000,Pelusios niger,1
2000,Peristeria elata,1
2000,Pernis apivorus,1
2000,Pescatoria lehmannii,1
2000,Phaethornis griseogularis,1
2000,Phaius callosus,1
2000,Phaius pauciflorus,1
2000,Phaius spp.,1
2000,Phaius tankervilleae,1
2000,Phalaenopsis amboinensis,1
2000,Phalaenopsis equestris,1
2000,Phalaenopsis fasciata,1
2000,Phalaenopsis gigantea,1
2000,Phalaenopsis mannii,1
2000,Phalaenopsis modesta,1
2000,Phalaenopsis pallens,1
2000,Phalaenopsis pantherina,1
2000,Phalaenopsis parishii,1
2000,Phalaenopsis pulcherrima,1
2000,Phalaenopsis sumatrana,1
2000,Phalaenopsis tetraspis,1
2000,Phalaenopsis viridis,1
2000,Phelsuma guimbeaui,1
2000,Phelsuma lineata,1
2000,Phelsuma v-nigra,1
2000,Phoeniconaias minor,1
2000,Phragmipedium boissierianum,1
2000,Phragmipedium caudatum,1
2000,Phragmipedium lindenii,1
2000,Phragmipedium pearcei,1
2000,Phragmipedium sargentianum,1
2000,Pionus chalcopterus,1
2000,Pithecia pithecia,1
2000,Pitta guajana,1
2000,Platanthera chlorantha,1
2000,Platycercus caledonicus,1
2000,Platygyra daedalea,1
2000,Platystele spp.,1
2000,Plectrophora spp.,1
2000,Pleione forrestii,1
2000,Pleurothallis endotrachys,1
2000,Pleurothallis sclerophylla,1
2000,Ploceus melanocephalus,1
2000,Pocillopora eydouxi,1
2000,Podocnemis spp.,1
2000,Poephila cincta cincta,1
2000,Poicephalus cryptoxanthus,1
2000,Polaskia chichipe,1
2000,Polycyathus verrilli,1
2000,Polyodon spathula,1
2000,Polyplectron bicalcaratum,1
2000,Polyplectron germaini,1
2000,Polystachya spp.,1
2000,Polytmus guainumbi,1
2000,Pongo pygmaeus,1
2000,Porites furcata,1
2000,Porroglossum amethystinum,1
2000,Porroglossum meridionale,1
2000,Porthidium spp.,1
2000,Prioniturus platurus,1
2000,Profelis aurata,1
2000,Prolemur simus,1
2000,Promenaea spp.,1
2000,Psittacula calthorpae,1
2000,Psittacula derbiana,1
2000,Psittaculirostris edwardsii,1
2000,Psittaculirostris salvadorii,1
2000,Psitteuteles goldiei,1
2000,Psittrichas fulgidus,1
2000,Pteroglossus viridis,1
2000,Pteropus hypomelanus,1
2000,Pteropus rodricensis,1
2000,Pterostylis spp.,1
2000,Ptiloris magnificus,1
2000,Pulsatrix melanota,1
2000,Puma concolor couguar,1
2000,Puma yagouaroundi,1
2000,Pycnonotus jocosus,1
2000,Pyrrhura egregia,1
2000,Pyrrhura lepida,1
2000,Pyrrhura picta,1
2000,Python anchietae,1
2000,Python molurus,1
2000,Python timoriensis,1
2000,Quelea erythrops,1
2000,Quiabentia verticillata,1
2000,Ramphastos sulfuratus,1
2000,Ranitomeya imitator,1
2000,Ranitomeya sirensis,1
2000,Rebutia steinmannii,1
2000,Renanthera isosepala,1
2000,Restrepia chocoensis,1
2000,Restrepia muscifera,1
2000,Rhodopis vesper,1
2000,Rhyncholaelia digbyana,1
2000,Rhynchostele cordata,1
2000,Rhynchostele ehrenbergii,1
2000,Rodriguezia bracteata,1
2000,Rodriguezia carnea,1
2000,Rodriguezia ensiformis,1
2000,Rodriguezia venusta,1
2000,Rossioglossum insleayi,1
2000,Rossioglossum splendens,1
2000,Rossioglossum williamsianum,1
2000,Rudolfiella spp.,1
2000,Saara hardwickii,1
2000,Saccolabium spp.,1
2000,Sagittarius serpentarius,1
2000,Saiga tatarica,1
2000,Saimiri sciureus,1
2000,Salpistele spp.,1
2000,Sarcoglottis spp.,1
2000,Sarracenia spp.,1
2000,Schlimmia jasminodora,1
2000,Schomburgkia spp.,1
2000,Sclerocactus brevihamatus,1
2000,Sclerocactus erectocentrus,1
2000,Sclerocactus polyancistrus,1
2000,Sclerocactus spp.,1
2000,Sedirea japonica,1
2000,Seidenfadenia mitrata,1
2000,Sievekingia reichenbachiana,1
2000,Sievekingia suavis,1
2000,Sigmatostalix spp.,1
2000,Smaug giganteus,1
2000,Smaug warreni,1
2000,Sobennikoffia robusta,1
2000,Sophronitis acuensis,1
2000,Sophronitis cernua,1
2000,Sophronitis coccinea,1
2000,Sophronitis spp.,1
2000,Sophronitis wittigiana,1
2000,Sphaeropteris excelsa,1
2000,Spheniscus demersus,1
2000,Spheniscus humboldti,1
2000,Sporopipes frontalis,1
2000,Stanhopea candida,1
2000,Stanhopea inodora,1
2000,Stanhopea intermedia,1
2000,Stanhopea martiana,1
2000,Stanhopea saccata,1
2000,Stanhopea tricornis,1
2000,Stenella frontalis,1
2000,Stenella longirostris,1
2000,Steno bredanensis,1
2000,Stenocactus crispatus,1
2000,Stenoglottis longifolia,1
2000,Stetsonia spp.,1
2000,Strix rufipes,1
2000,Strombocactus disciformis,1
2000,Struthio camelus,1
2000,Stylaster californicus,1
2000,Surnia ulula,1
2000,Syrmaticus ellioti,1
2000,Syrmaticus humiae,1
2000,Tapirus terrestris,1
2000,Tauraco porphyreolophus,1
2000,Tephrocactus articulatus,1
2000,Terrapene ornata,1
2000,Testudo marginata,1
2000,Testudo spp.,1
2000,Thelocactus macdowellii,1
2000,Thelocactus spp.,1
2000,Thrixspermum centipeda,1
2000,Thrixspermum purpurascens,1
2000,Thrixspermum spp.,1
2000,Torgos tracheliotus,1
2000,Treron waalia,1
2000,Trevoria ecuadorensis,1
2000,Trevoria spp.,1
2000,Trias intermedia,1
2000,Tribolonotus novaeguineae,1
2000,Trichechus manatus,1
2000,Trichocentrum tigrinum,1
2000,Trichopilia concepcionis,1
2000,Trichopilia spp.,1
2000,Trichopilia suavis,1
2000,Trichosalpinx spp.,1
2000,Trigonoceps occipitalis,1
2000,Trioceros montium,1
2000,Trioceros quadricornis,1
2000,Trionyx triunguis,1
2000,Trisetella abbreviata,1
2000,Trisetella andreettae,1
2000,Trisetella spp.,1
2000,Trisetella vittata,1
2000,Troides amphrysus,1
2000,Troides cuneifera,1
2000,Troides rhadamantus,1
2000,Tubastraea coccinea,1
2000,Tupaia montana,1
2000,Turbinicarpus lophophoroides,1
2000,Turbinicarpus roseiflorus,1
2000,Turbinicarpus subterraneus,1
2000,Turbinicarpus viereckii,1
2000,Turtur abyssinicus,1
2000,Turtur tympanistria,1
2000,Uebelmannia buiningii,1
2000,Uncia uncia,1
2000,Uromastyx ocellata,1
2000,Uromastyx ornata,1
2000,Uroplatus ebenaui,1
2000,Uroplatus phantasticus,1
2000,Uroplatus sikorae,1
2000,Uroplatus spp.,1
2000,Ursus spp.,1
2000,Vanda helvola,1
2000,Vanda limbata,1
2000,Vanda sanderiana,1
2000,Vanda sumatrana,1
2000,Vanilla aphylla,1
2000,Vultur gryphus,1
2000,Weberbauerocereus rauhii,1
2000,Zamia fischeri,1
2000,Zamia furfuracea,1
2000,Ziphius cavirostris,1
2000,Zootrophion dayanum,1
2000,Zootrophion spp.,1
